File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Restricted	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF401OYD	bigWig	read-depth normalized signal	ENCSR184DFF	DNase-seq	UBERON:0004538	Kidney_Cortex	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF339EUH	601550427	ENCODE Processing Pipeline	682dd6bb677c7158ea0d34229574c33e		https://www.encodeproject.org/files/ENCFF401OYD/@@download/ENCFF401OYD.bigWig	GRCh38			released		low read depth, low spot score			
ENCFF291YWG	bed broadPeak	hotspots	ENCSR184DFF	DNase-seq	UBERON:0004538	Kidney_Cortex	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF339EUH, ENCFF967OQF	1007974	ENCODE Processing Pipeline	f4414fbf0ed1287dcd9a3368ca941d03		https://www.encodeproject.org/files/ENCFF291YWG/@@download/ENCFF291YWG.bed.gz	GRCh38			archived		low read depth, low spot score			
ENCFF453AAS	bed narrowPeak	peaks	ENCSR184DFF	DNase-seq	UBERON:0004538	Kidney_Cortex	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF339EUH, ENCFF967OQF	742879	ENCODE Processing Pipeline	ab7285e94ed4bca71050cc6695c854d1		https://www.encodeproject.org/files/ENCFF453AAS/@@download/ENCFF453AAS.bed.gz	GRCh38			archived		low read depth, low spot score			
ENCFF856VAQ	bigBed narrowPeak	peaks	ENCSR184DFF	DNase-seq	UBERON:0004538	Kidney_Cortex	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF339EUH, ENCFF967OQF	984148	ENCODE Processing Pipeline	66fdd26fcf749756d502a9926e0eedbc		https://www.encodeproject.org/files/ENCFF856VAQ/@@download/ENCFF856VAQ.bigBed	GRCh38			archived		low read depth, low spot score			
ENCFF820LPD	bigBed broadPeak	hotspots	ENCSR184DFF	DNase-seq	UBERON:0004538	Kidney_Cortex	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF339EUH, ENCFF967OQF	1464865	ENCODE Processing Pipeline	a692ee0ec1a83e723281d92b35ffb1bd		https://www.encodeproject.org/files/ENCFF820LPD/@@download/ENCFF820LPD.bigBed	GRCh38			archived		low read depth, low spot score			
ENCFF609CAC	bam	unfiltered alignments	ENCSR184DFF	DNase-seq	UBERON:0004538	Kidney_Cortex	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF048UBW, ENCFF467BCS, ENCFF549HLL	1819770547	ENCODE Processing Pipeline	c32bb6c453c47b799263a685971dbc5d		https://www.encodeproject.org/files/ENCFF609CAC/@@download/ENCFF609CAC.bam	hg19			released		low read depth, low spot score			
ENCFF428UEN	bam	alignments	ENCSR184DFF	DNase-seq	UBERON:0004538	Kidney_Cortex	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF609CAC	1550474280	ENCODE Processing Pipeline	9b7a6f2a011fa506d9c841db4d00d437		https://www.encodeproject.org/files/ENCFF428UEN/@@download/ENCFF428UEN.bam	hg19			released		low read depth, low spot score			
ENCFF060IUB	bigWig	read-depth normalized signal	ENCSR184DFF	DNase-seq	UBERON:0004538	Kidney_Cortex	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF428UEN	594541186	ENCODE Processing Pipeline	4994c21902d30f62bc0cf04de2015196		https://www.encodeproject.org/files/ENCFF060IUB/@@download/ENCFF060IUB.bigWig	hg19			released		low read depth, low spot score			
ENCFF777APO	bed broadPeak	hotspots	ENCSR184DFF	DNase-seq	UBERON:0004538	Kidney_Cortex	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF428UEN	1006491	ENCODE Processing Pipeline	11418760821f6beab036496fd0ccffc6		https://www.encodeproject.org/files/ENCFF777APO/@@download/ENCFF777APO.bed.gz	hg19			archived		low read depth, low spot score			
ENCFF825CIW	bed narrowPeak	peaks	ENCSR184DFF	DNase-seq	UBERON:0004538	Kidney_Cortex	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF428UEN	741427	ENCODE Processing Pipeline	0969028d50d7c6cb2e0844daa494cd6b		https://www.encodeproject.org/files/ENCFF825CIW/@@download/ENCFF825CIW.bed.gz	hg19			archived		low read depth, low spot score			
ENCFF749IZV	bigBed narrowPeak	peaks	ENCSR184DFF	DNase-seq	UBERON:0004538	Kidney_Cortex	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF428UEN	977155	ENCODE Processing Pipeline	4a25bf6d13c306d108b5212caad8bea7		https://www.encodeproject.org/files/ENCFF749IZV/@@download/ENCFF749IZV.bigBed	hg19			archived		low read depth, low spot score			
ENCFF164QFH	bigBed broadPeak	hotspots	ENCSR184DFF	DNase-seq	UBERON:0004538	Kidney_Cortex	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF428UEN	1455872	ENCODE Processing Pipeline	dba285818d4339a53f1dc0f23837f8a0		https://www.encodeproject.org/files/ENCFF164QFH/@@download/ENCFF164QFH.bigBed	hg19			archived		low read depth, low spot score			
ENCFF911TZB	bed bed3+	enrichment	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF072MYZ, ENCFF967OQF	122245847	ENCODE Processing Pipeline	7914481ffb01b9936796481cd9dd74f9		https://www.encodeproject.org/files/ENCFF911TZB/@@download/ENCFF911TZB.bed.gz	GRCh38			released		low read depth			
ENCFF385BWJ	bed broadPeak	hotspots	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF072MYZ, ENCFF967OQF	1583332	ENCODE Processing Pipeline	0d4554d5e7d0f89cf4f930b36a95cc62		https://www.encodeproject.org/files/ENCFF385BWJ/@@download/ENCFF385BWJ.bed.gz	GRCh38			released		low read depth			
ENCFF962JWU	bed narrowPeak	peaks	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF072MYZ, ENCFF967OQF	1073408	ENCODE Processing Pipeline	c23c16445246e5d6497522ca9747147a		https://www.encodeproject.org/files/ENCFF962JWU/@@download/ENCFF962JWU.bed.gz	GRCh38			released		low read depth			
ENCFF723GUZ	bigBed narrowPeak	peaks	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF072MYZ, ENCFF967OQF	1320042	ENCODE Processing Pipeline	54606d521532ade330c26884a95bea28		https://www.encodeproject.org/files/ENCFF723GUZ/@@download/ENCFF723GUZ.bigBed	GRCh38			released		low read depth			
ENCFF536YOH	bigBed broadPeak	hotspots	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF072MYZ, ENCFF967OQF	2118011	ENCODE Processing Pipeline	efe6566b2e6cbd42abf1896d6e2a3dc0		https://www.encodeproject.org/files/ENCFF536YOH/@@download/ENCFF536YOH.bigBed	GRCh38			released		low read depth			
ENCFF277ZLX	bed bed3+	enrichment	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF615FRI	122245981	ENCODE Processing Pipeline	bfb44e3f076e8e25f93b44e161bf2a84		https://www.encodeproject.org/files/ENCFF277ZLX/@@download/ENCFF277ZLX.bed.gz	hg19			released		low read depth			
ENCFF112PGU	bed broadPeak	hotspots	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF615FRI	1582662	ENCODE Processing Pipeline	90fe8ab2accf215e18e5ab7acabbbfee		https://www.encodeproject.org/files/ENCFF112PGU/@@download/ENCFF112PGU.bed.gz	hg19			released		low read depth			
ENCFF251ZXX	bed narrowPeak	peaks	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF615FRI	1072507	ENCODE Processing Pipeline	1282bc393fae9a9123d32d44f3c2f551		https://www.encodeproject.org/files/ENCFF251ZXX/@@download/ENCFF251ZXX.bed.gz	hg19			released		low read depth			
ENCFF548VJP	bigBed narrowPeak	peaks	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF615FRI	1318314	ENCODE Processing Pipeline	fc1f28fd0584361fac90a0f15459a084		https://www.encodeproject.org/files/ENCFF548VJP/@@download/ENCFF548VJP.bigBed	hg19			released		low read depth			
ENCFF941NHW	bigBed broadPeak	hotspots	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF615FRI	2114978	ENCODE Processing Pipeline	3626cae97e60a2bd0c215c55321ca6f0		https://www.encodeproject.org/files/ENCFF941NHW/@@download/ENCFF941NHW.bigBed	hg19			released		low read depth			
ENCFF606QAI	fastq	reads	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1	2	36		single-ended				1007444267	Zhiping Weng, UMass	366437704a807c6085f73a0fdfb71cbe	SRA:SRR066350	https://www.encodeproject.org/files/ENCFF606QAI/@@download/ENCFF606QAI.fastq.gz		Illumina Genome Analyzer II		released		low read depth			
ENCFF894PXO	fastq	reads	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1	2	36		single-ended				911108005	Zhiping Weng, UMass	b04fdfdbd25feb2190dfdfa6ea1f7604	SRA:SRR066349	https://www.encodeproject.org/files/ENCFF894PXO/@@download/ENCFF894PXO.fastq.gz		Illumina Genome Analyzer II		released		low read depth			
ENCFF717UMO	bam	unfiltered alignments	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF549HLL, ENCFF606QAI, ENCFF894PXO	2290791875	ENCODE Processing Pipeline	f5014787e918c4f840f4243eb2728ba3		https://www.encodeproject.org/files/ENCFF717UMO/@@download/ENCFF717UMO.bam	hg19			archived		low read depth			
ENCFF297FGD	bam	alignments	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF717UMO	1964306233	ENCODE Processing Pipeline	7f51fd820cb78d53490c585017e36b34		https://www.encodeproject.org/files/ENCFF297FGD/@@download/ENCFF297FGD.bam	hg19			archived		low read depth			
ENCFF260LZJ	bam	unfiltered alignments	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF496RSW, ENCFF606QAI, ENCFF894PXO	2302584436	ENCODE Processing Pipeline	16c76817509a6b94d1e13d0271ddfa3c		https://www.encodeproject.org/files/ENCFF260LZJ/@@download/ENCFF260LZJ.bam	GRCh38			released		low read depth			
ENCFF456LSV	bed broadPeak	hotspots	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF297FGD	1401209	ENCODE Processing Pipeline	4b50f5f49d4580a75e3c722bdebe8946		https://www.encodeproject.org/files/ENCFF456LSV/@@download/ENCFF456LSV.bed.gz	hg19			archived		low read depth			
ENCFF409JTM	bed narrowPeak	peaks	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF297FGD	1022630	ENCODE Processing Pipeline	c805fec64b571867583629c2150c2007		https://www.encodeproject.org/files/ENCFF409JTM/@@download/ENCFF409JTM.bed.gz	hg19			archived		low read depth			
ENCFF706IPY	bam	alignments	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF260LZJ	1954789413	ENCODE Processing Pipeline	4d09abfcd449747a4149e8240c7da0d6		https://www.encodeproject.org/files/ENCFF706IPY/@@download/ENCFF706IPY.bam	GRCh38			archived		low read depth			
ENCFF850ZOV	bigBed narrowPeak	peaks	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF297FGD	1336174	ENCODE Processing Pipeline	c1afbfc8db9f08ba1fba77b9ddf0dc88		https://www.encodeproject.org/files/ENCFF850ZOV/@@download/ENCFF850ZOV.bigBed	hg19			archived		low read depth			
ENCFF450NHR	bed broadPeak	hotspots	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF706IPY, ENCFF992CZQ	1406020	ENCODE Processing Pipeline	93ea4169a6179563c21bfb2f3849d76f		https://www.encodeproject.org/files/ENCFF450NHR/@@download/ENCFF450NHR.bed.gz	GRCh38			archived		low read depth			
ENCFF429CVJ	bigBed broadPeak	hotspots	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF297FGD	1853190	ENCODE Processing Pipeline	22c17cf81d381039970b24aa19a3b86f		https://www.encodeproject.org/files/ENCFF429CVJ/@@download/ENCFF429CVJ.bigBed	hg19			archived		low read depth			
ENCFF782KJY	bed narrowPeak	peaks	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF706IPY, ENCFF992CZQ	1026279	ENCODE Processing Pipeline	cf6a3b4b6151f7db3dce5dd5d260474b		https://www.encodeproject.org/files/ENCFF782KJY/@@download/ENCFF782KJY.bed.gz	GRCh38			archived		low read depth			
ENCFF674NOM	bigBed narrowPeak	peaks	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF706IPY, ENCFF992CZQ	1360921	ENCODE Processing Pipeline	e25d0227dbcfd01869b901bf24c55d3d		https://www.encodeproject.org/files/ENCFF674NOM/@@download/ENCFF674NOM.bigBed	GRCh38			archived		low read depth			
ENCFF850LSD	bigBed broadPeak	hotspots	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF706IPY, ENCFF992CZQ	1864897	ENCODE Processing Pipeline	e4f4fccf0ed4e2705310a5e5e5070486		https://www.encodeproject.org/files/ENCFF850LSD/@@download/ENCFF850LSD.bigBed	GRCh38			archived		low read depth			
ENCFF072MYZ	bam	alignments	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF260LZJ	1941614600	ENCODE Processing Pipeline	8e32509292ce6c008ce57a66d35ae046		https://www.encodeproject.org/files/ENCFF072MYZ/@@download/ENCFF072MYZ.bam	GRCh38			released		low read depth			
ENCFF267BLE	bigWig	read-depth normalized signal	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF072MYZ	602843104	ENCODE Processing Pipeline	d35f8eb98c6c25ced19da7ca4a8f1c41		https://www.encodeproject.org/files/ENCFF267BLE/@@download/ENCFF267BLE.bigWig	GRCh38			released		low read depth			
ENCFF825WCQ	bed broadPeak	hotspots	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF072MYZ, ENCFF967OQF	1576007	ENCODE Processing Pipeline	afef6d923f75ed49e516f88a2d35f7a7		https://www.encodeproject.org/files/ENCFF825WCQ/@@download/ENCFF825WCQ.bed.gz	GRCh38			archived		low read depth			
ENCFF914SZL	bed narrowPeak	peaks	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF072MYZ, ENCFF967OQF	1074909	ENCODE Processing Pipeline	f4cab2fa291799cafcc7ffc6417030e8		https://www.encodeproject.org/files/ENCFF914SZL/@@download/ENCFF914SZL.bed.gz	GRCh38			archived		low read depth			
ENCFF771VXY	bigBed narrowPeak	peaks	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF072MYZ, ENCFF967OQF	1325220	ENCODE Processing Pipeline	c9cc1547350fe7752b61bf3243ad272f		https://www.encodeproject.org/files/ENCFF771VXY/@@download/ENCFF771VXY.bigBed	GRCh38			archived		low read depth			
ENCFF957AXR	bigBed broadPeak	hotspots	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF072MYZ, ENCFF967OQF	2113237	ENCODE Processing Pipeline	87b32d30eb6edc8883878304b4f9ed39		https://www.encodeproject.org/files/ENCFF957AXR/@@download/ENCFF957AXR.bigBed	GRCh38			archived		low read depth			
ENCFF394FQN	bam	unfiltered alignments	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF549HLL, ENCFF606QAI, ENCFF894PXO	2290769269	ENCODE Processing Pipeline	b53ef100fcfa8d8e5e1bb17d4caf78e2		https://www.encodeproject.org/files/ENCFF394FQN/@@download/ENCFF394FQN.bam	hg19			released		low read depth			
ENCFF615FRI	bam	alignments	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF394FQN	1950328056	ENCODE Processing Pipeline	17a990783086eff4449e065d09799eb4		https://www.encodeproject.org/files/ENCFF615FRI/@@download/ENCFF615FRI.bam	hg19			released		low read depth			
ENCFF150MMX	bigWig	read-depth normalized signal	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF615FRI	603126210	ENCODE Processing Pipeline	ec690fcb832e2813bdce36acc15eca65		https://www.encodeproject.org/files/ENCFF150MMX/@@download/ENCFF150MMX.bigWig	hg19			released		low read depth			
ENCFF354QHN	bed broadPeak	hotspots	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF615FRI	1572796	ENCODE Processing Pipeline	7ae1b6e41087f40eb06c7c17cb6d468e		https://www.encodeproject.org/files/ENCFF354QHN/@@download/ENCFF354QHN.bed.gz	hg19			archived		low read depth			
ENCFF203UET	bed narrowPeak	peaks	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF615FRI	1072358	ENCODE Processing Pipeline	0c5776a7e986040d071d4eb00591a880		https://www.encodeproject.org/files/ENCFF203UET/@@download/ENCFF203UET.bed.gz	hg19			archived		low read depth			
ENCFF812LAK	bigBed narrowPeak	peaks	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF615FRI	1317969	ENCODE Processing Pipeline	e08d4239efc93e0a23b3b110e8ff2206		https://www.encodeproject.org/files/ENCFF812LAK/@@download/ENCFF812LAK.bigBed	hg19			archived		low read depth			
ENCFF514CXL	bigBed broadPeak	hotspots	ENCSR318WOD	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF615FRI	2103648	ENCODE Processing Pipeline	23e6e6ab4da14e3db95d2cc47c213f32		https://www.encodeproject.org/files/ENCFF514CXL/@@download/ENCFF514CXL.bigBed	hg19			archived		low read depth			
ENCFF495VBY	bed bed3+	enrichment	ENCSR619BNL	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF696DIP, ENCFF967OQF	71010452	ENCODE Processing Pipeline	3eb0b5342f211f08ccc435440f6a6c80		https://www.encodeproject.org/files/ENCFF495VBY/@@download/ENCFF495VBY.bed.gz	GRCh38			released		low read depth, low spot score			
ENCFF387FJD	bed broadPeak	hotspots	ENCSR619BNL	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF696DIP, ENCFF967OQF	1035840	ENCODE Processing Pipeline	8facdccaede677f615d09eba84cb91cc		https://www.encodeproject.org/files/ENCFF387FJD/@@download/ENCFF387FJD.bed.gz	GRCh38			released		low read depth, low spot score			
ENCFF213IAV	bed narrowPeak	peaks	ENCSR619BNL	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF696DIP, ENCFF967OQF	722308	ENCODE Processing Pipeline	fca709605bae9082cf3a5f2b389619e0		https://www.encodeproject.org/files/ENCFF213IAV/@@download/ENCFF213IAV.bed.gz	GRCh38			released		low read depth, low spot score			
ENCFF880JJL	bigBed narrowPeak	peaks	ENCSR619BNL	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF696DIP, ENCFF967OQF	957294	ENCODE Processing Pipeline	f16bcd5699e2f3b4f75bf7ba675af25e		https://www.encodeproject.org/files/ENCFF880JJL/@@download/ENCFF880JJL.bigBed	GRCh38			released		low read depth, low spot score			
ENCFF026IPD	bigBed broadPeak	hotspots	ENCSR619BNL	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF696DIP, ENCFF967OQF	1534833	ENCODE Processing Pipeline	42f44d71188806cd411a479c9e5fa001		https://www.encodeproject.org/files/ENCFF026IPD/@@download/ENCFF026IPD.bigBed	GRCh38			released		low read depth, low spot score			
